,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,density,pH,sulphates,alcohol,quality,tow,best_quality
283,8.9,0.4,0.32,5.6,0.087,10.0,0.9991,3.38,0.77,10.5,7,0,1
284,9.9,0.59,0.07,3.4,0.102,32.0,1.00015,3.31,0.71,9.8,5,0,0
285,9.9,0.59,0.07,3.4,0.102,32.0,1.00015,3.31,0.71,9.8,5,0,0
286,12.0,0.45,0.55,2.0,0.073,25.0,0.9997,3.1,0.76,10.3,6,0,1
287,7.5,0.4,0.12,3.0,0.092,29.0,0.9967,3.37,0.7,10.3,6,0,1
288,8.7,0.52,0.09,2.5,0.091,20.0,0.9976,3.34,0.86,10.6,7,0,1
289,11.6,0.42,0.53,3.3,0.105,33.0,1.001,3.2,0.95,9.2,5,0,0
290,8.7,0.52,0.09,2.5,0.091,20.0,0.9976,3.34,0.86,10.6,7,0,1
291,11.0,0.2,0.48,2.0,0.343,6.0,0.9979,3.3,0.71,10.5,5,0,0
292,10.4,0.55,0.23,2.7,0.091,18.0,0.9994,3.22,0.64,10.3,6,0,1
293,6.9,0.36,0.25,2.4,0.098,5.0,0.9964,3.41,0.6,10.1,6,0,1
294,13.3,0.34,0.52,3.2,0.094,17.0,1.0014,3.05,0.81,9.5,6,0,1
295,10.8,0.5,0.46,2.5,0.073,5.0,1.0001,3.05,0.64,9.5,5,0,0
296,10.6,0.83,0.37,2.6,0.086,26.0,0.9981,3.16,0.52,9.9,5,0,0
297,7.1,0.63,0.06,2.0,0.083,8.0,0.99855,3.67,0.73,9.6,5,0,0
298,7.2,0.65,0.02,2.3,0.094,5.0,0.9993,3.67,0.8,9.7,5,0,0
299,6.9,0.67,0.06,2.1,0.08,8.0,0.99845,3.68,0.71,9.6,5,0,0
300,7.5,0.53,0.06,2.6,0.086,20.0,0.9965,3.38,0.59,10.7,6,0,1
301,11.1,0.18,0.48,1.5,0.068,7.0,0.9973,3.22,0.64,10.1,6,0,1
302,8.3,0.705,0.12,2.6,0.092,12.0,0.9994,3.51,0.72,10.0,5,0,0
303,7.4,0.67,0.12,1.6,0.186,5.0,0.996,3.39,0.54,9.5,5,0,0
304,8.4,0.65,0.6,2.1,0.112,12.0,0.9973,3.2,0.52,9.2,5,0,0
305,10.3,0.53,0.48,2.5,0.063,6.0,0.9998,3.12,0.59,9.3,6,0,1
306,7.6,0.62,0.32,2.2,0.082,7.0,0.9966,3.36,0.52,9.4,5,0,0
307,10.3,0.41,0.42,2.4,0.213,6.0,0.9994,3.19,0.62,9.5,6,0,1
308,10.3,0.43,0.44,2.4,0.214,5.0,0.9994,3.19,0.63,9.5,6,0,1
309,7.4,0.29,0.38,1.7,0.062,9.0,0.9968,3.41,0.53,9.5,6,0,1
310,10.3,0.53,0.48,2.5,0.063,6.0,0.9998,3.12,0.59,9.3,6,0,1
311,7.9,0.53,0.24,2.0,0.072,15.0,0.996,3.27,0.54,9.4,6,0,1
312,9.0,0.46,0.31,2.8,0.093,19.0,0.99815,3.32,0.63,9.5,6,0,1
313,8.6,0.47,0.3,3.0,0.076,30.0,0.9976,3.3,0.53,9.4,5,0,0
314,7.4,0.36,0.29,2.6,0.087,26.0,0.99645,3.39,0.68,11.0,5,0,0
315,7.1,0.35,0.29,2.5,0.096,20.0,0.9962,3.42,0.65,11.0,6,0,1
316,9.6,0.56,0.23,3.4,0.102,37.0,0.9996,3.3,0.65,10.1,5,0,0
317,9.6,0.77,0.12,2.9,0.082,30.0,0.99865,3.3,0.64,10.4,6,0,1
318,9.8,0.66,0.39,3.2,0.083,21.0,0.9989,3.37,0.71,11.5,7,0,1
319,9.6,0.77,0.12,2.9,0.082,30.0,0.99865,3.3,0.64,10.4,6,0,1
320,9.8,0.66,0.39,3.2,0.083,21.0,0.9989,3.37,0.71,11.5,7,0,1
321,9.3,0.61,0.26,3.4,0.09,25.0,0.99975,3.24,0.62,9.7,5,0,0
322,7.8,0.62,0.05,2.3,0.079,6.0,0.99735,3.29,0.63,9.3,5,0,0
323,10.3,0.59,0.42,2.8,0.09,35.0,0.999,3.28,0.7,9.5,6,0,1
324,10.0,0.49,0.2,11.0,0.071,13.0,1.0015,3.16,0.69,9.2,6,0,1
325,10.0,0.49,0.2,11.0,0.071,13.0,1.0015,3.16,0.69,9.2,6,0,1
326,11.6,0.53,0.66,3.65,0.121,6.0,0.9978,3.05,0.74,11.5,7,0,1
327,10.3,0.44,0.5,4.5,0.107,5.0,0.998,3.28,0.83,11.5,5,0,0
328,13.4,0.27,0.62,2.6,0.082,6.0,1.0002,3.16,0.67,9.7,6,0,1
329,10.7,0.46,0.39,2.0,0.061,7.0,0.9981,3.18,0.62,9.5,5,0,0
330,10.2,0.36,0.64,2.9,0.122,10.0,0.998,3.23,0.66,12.5,6,0,1
331,10.2,0.36,0.64,2.9,0.122,10.0,0.998,3.23,0.66,12.5,6,0,1
332,8.0,0.58,0.28,3.2,0.066,21.0,0.9973,3.22,0.54,9.4,6,0,1
333,8.4,0.56,0.08,2.1,0.105,16.0,0.9958,3.13,0.52,11.0,5,0,0
334,7.9,0.65,0.01,2.5,0.078,17.0,0.9963,3.34,0.74,11.7,7,0,1
335,11.9,0.695,0.53,3.4,0.128,7.0,0.9992,3.17,0.84,12.2,7,0,1
336,8.9,0.43,0.45,1.9,0.052,6.0,0.9948,3.35,0.7,12.5,6,0,1
337,7.8,0.43,0.32,2.8,0.08,29.0,0.9974,3.31,0.64,10.3,5,0,0
338,12.4,0.49,0.58,3.0,0.103,28.0,1.0008,3.16,1.0,11.5,6,0,1
339,12.5,0.28,0.54,2.3,0.082,12.0,0.9997,3.11,1.36,9.8,7,0,1
340,12.2,0.34,0.5,2.4,0.066,10.0,1.0,3.12,1.18,9.2,6,0,1
341,10.6,0.42,0.48,2.7,0.065,5.0,0.9972,3.21,0.87,11.3,6,0,1
342,10.9,0.39,0.47,1.8,0.118,6.0,0.9982,3.3,0.75,9.8,6,0,1
343,10.9,0.39,0.47,1.8,0.118,6.0,0.9982,3.3,0.75,9.8,6,0,1
344,11.9,0.57,0.5,2.6,0.082,6.0,1.0006,3.12,0.78,10.7,6,0,1
345,7.0,0.685,0.0,1.9,0.067,40.0,0.9979,3.6,0.81,9.9,5,0,0
346,6.6,0.815,0.02,2.7,0.072,17.0,0.9955,3.58,0.89,12.3,7,0,1
347,13.8,0.49,0.67,3.0,0.093,6.0,0.9986,3.02,0.93,12.0,6,0,1
348,9.6,0.56,0.31,2.8,0.089,15.0,0.9979,3.11,0.92,10.0,6,0,1
349,9.1,0.785,0.0,2.6,0.093,11.0,0.9994,3.36,0.86,9.4,6,0,1
350,10.7,0.67,0.22,2.7,0.107,17.0,1.0004,3.28,0.98,9.9,6,0,1
351,9.1,0.795,0.0,2.6,0.096,11.0,0.9994,3.35,0.83,9.4,6,0,1
352,7.7,0.665,0.0,2.4,0.09,8.0,0.9974,3.27,0.73,9.3,5,0,0
353,13.5,0.53,0.79,4.8,0.12,23.0,1.0018,3.18,0.77,13.0,5,0,0
354,6.1,0.21,0.4,1.4,0.066,40.5,0.9912,3.25,0.59,11.9,6,0,1
355,6.7,0.75,0.01,2.4,0.078,17.0,0.9955,3.55,0.61,12.8,6,0,1
356,11.5,0.41,0.52,3.0,0.08,29.0,1.0001,3.26,0.88,11.0,5,0,0
357,10.5,0.42,0.66,2.95,0.116,12.0,0.997,3.24,0.75,11.7,7,0,1
358,11.9,0.43,0.66,3.1,0.109,10.0,1.0,3.15,0.85,10.4,7,0,1
359,12.6,0.38,0.66,2.6,0.088,10.0,1.001,3.17,0.68,9.8,6,0,1
360,8.2,0.7,0.23,2.0,0.099,14.0,0.9973,3.19,0.7,9.4,5,0,0
361,8.6,0.45,0.31,2.6,0.086,21.0,0.9982,3.37,0.91,9.9,6,0,1
362,11.9,0.58,0.66,2.5,0.072,6.0,0.9992,3.05,0.56,10.0,5,0,0
363,12.5,0.46,0.63,2.0,0.071,6.0,0.9988,2.99,0.87,10.2,5,0,0
364,12.8,0.615,0.66,5.8,0.083,7.0,1.0022,3.07,0.73,10.0,7,0,1
365,10.0,0.42,0.5,3.4,0.107,7.0,0.9979,3.26,0.93,11.8,6,0,1
366,12.8,0.615,0.66,5.8,0.083,7.0,1.0022,3.07,0.73,10.0,7,0,1
367,10.4,0.575,0.61,2.6,0.076,11.0,1.0,3.16,0.69,9.0,5,0,0
368,10.3,0.34,0.52,2.8,0.159,15.0,0.9998,3.18,0.64,9.4,5,0,0
369,9.4,0.27,0.53,2.4,0.074,6.0,0.9962,3.2,1.13,12.0,7,0,1
370,6.9,0.765,0.02,2.3,0.063,35.0,0.9975,3.57,0.78,9.9,5,0,0
371,7.9,0.24,0.4,1.6,0.056,11.0,0.9967,3.32,0.87,8.7,6,0,1
372,9.1,0.28,0.48,1.8,0.067,26.0,0.9967,3.32,1.04,10.6,6,0,1
373,7.4,0.55,0.22,2.2,0.106,12.0,0.9959,3.05,0.63,9.2,5,0,0
374,14.0,0.41,0.63,3.8,0.089,6.0,1.0014,3.01,0.81,10.8,6,0,1
375,11.5,0.54,0.71,4.4,0.124,6.0,0.9984,3.01,0.83,11.8,7,0,1
376,11.5,0.45,0.5,3.0,0.078,19.0,1.0003,3.26,1.11,11.0,6,0,1
377,9.4,0.27,0.53,2.4,0.074,6.0,0.9962,3.2,1.13,12.0,7,0,1
378,11.4,0.625,0.66,6.2,0.088,6.0,0.9988,3.11,0.99,13.3,6,0,1
379,8.3,0.42,0.38,2.5,0.094,24.0,0.9979,3.31,0.7,10.8,6,0,1
380,8.3,0.26,0.42,2.0,0.08,11.0,0.9974,3.21,0.8,9.4,6,0,1
381,13.7,0.415,0.68,2.9,0.085,17.0,1.0014,3.06,0.8,10.0,6,0,1
382,8.3,0.26,0.42,2.0,0.08,11.0,0.9974,3.21,0.8,9.4,6,0,1
383,8.3,0.26,0.42,2.0,0.08,11.0,0.9974,3.21,0.8,9.4,6,0,1
384,7.7,0.51,0.28,2.1,0.087,23.0,0.998,3.42,0.74,9.2,5,0,0
385,7.4,0.63,0.07,2.4,0.09,11.0,0.9979,3.43,0.76,9.7,6,0,1
386,7.8,0.54,0.26,2.0,0.088,23.0,0.9981,3.41,0.74,9.2,6,0,1
387,8.3,0.66,0.15,1.9,0.079,17.0,0.9972,3.31,0.54,9.6,6,0,1
388,7.8,0.46,0.26,1.9,0.088,23.0,0.9981,3.43,0.74,9.2,6,0,1
389,9.6,0.38,0.31,2.5,0.096,16.0,0.9982,3.19,0.7,10.0,7,0,1
390,5.6,0.85,0.05,1.4,0.045,12.0,0.9924,3.56,0.82,12.9,8,0,1
391,13.7,0.415,0.68,2.9,0.085,17.0,1.0014,3.06,0.8,10.0,6,0,1
392,9.5,0.37,0.52,2.0,0.082,6.0,0.998,3.18,0.51,9.5,5,0,0
393,8.4,0.665,0.61,2.0,0.112,13.0,0.997,3.16,0.54,9.1,5,0,0
394,12.7,0.6,0.65,2.3,0.063,6.0,0.9997,3.03,0.57,9.9,5,0,0
395,12.0,0.37,0.76,4.2,0.066,7.0,1.0004,3.22,0.6,13.0,7,0,1
396,6.6,0.735,0.02,7.9,0.122,68.0,0.9994,3.47,0.53,9.9,5,0,0
397,11.5,0.59,0.59,2.6,0.087,13.0,0.9988,3.18,0.65,11.0,6,0,1
398,11.5,0.59,0.59,2.6,0.087,13.0,0.9988,3.18,0.65,11.0,6,0,1
399,8.7,0.765,0.22,2.3,0.064,9.0,0.9963,3.1,0.55,9.4,5,0,0
400,6.6,0.735,0.02,7.9,0.122,68.0,0.9994,3.47,0.53,9.9,5,0,0
401,7.7,0.26,0.3,1.7,0.059,20.0,0.9949,3.29,0.47,10.8,6,0,1
402,12.2,0.48,0.54,2.6,0.085,19.0,1.0,3.1,0.61,10.5,6,0,1
403,11.4,0.6,0.49,2.7,0.085,10.0,0.9994,3.15,0.63,10.5,6,0,1
404,7.7,0.69,0.05,2.7,0.075,15.0,0.9974,3.26,0.61,9.1,5,0,0
405,8.7,0.31,0.46,1.4,0.059,11.0,0.9966,3.36,0.76,10.1,6,0,1
406,9.8,0.44,0.47,2.5,0.063,9.0,0.9981,3.24,0.65,10.8,6,0,1
407,12.0,0.39,0.66,3.0,0.093,12.0,0.9996,3.18,0.63,10.8,7,0,1
408,10.4,0.34,0.58,3.7,0.174,6.0,0.997,3.19,0.7,11.3,6,0,1
409,12.5,0.46,0.49,4.5,0.07,26.0,0.9981,3.05,0.57,9.6,4,0,0
410,9.0,0.43,0.34,2.5,0.08,26.0,0.9987,3.38,0.62,9.5,6,0,1
411,9.1,0.45,0.35,2.4,0.08,23.0,0.9987,3.38,0.62,9.5,5,0,0
412,7.1,0.735,0.16,1.9,0.1,15.0,0.9966,3.27,0.64,9.3,5,0,0
413,9.9,0.4,0.53,6.7,0.097,6.0,0.9986,3.27,0.82,11.7,7,0,1
414,8.8,0.52,0.34,2.7,0.087,24.0,0.9982,3.26,0.61,9.5,5,0,0
415,8.6,0.725,0.24,6.6,0.117,31.0,1.0014,3.32,1.07,9.3,5,0,0
416,10.6,0.48,0.64,2.2,0.111,6.0,0.997,3.26,0.66,11.7,6,0,1
417,7.0,0.58,0.12,1.9,0.091,34.0,0.9956,3.44,0.48,10.5,5,0,0
418,11.9,0.38,0.51,2.0,0.121,7.0,0.9996,3.24,0.76,10.4,6,0,1
419,6.8,0.77,0.0,1.8,0.066,34.0,0.9976,3.62,0.68,9.9,5,0,0
420,9.5,0.56,0.33,2.4,0.089,35.0,0.9972,3.28,0.73,11.8,7,0,1
421,6.6,0.84,0.03,2.3,0.059,32.0,0.9952,3.52,0.56,12.3,7,0,1
422,7.7,0.96,0.2,2.0,0.047,15.0,0.9955,3.36,0.44,10.9,5,0,0
423,10.5,0.24,0.47,2.1,0.066,6.0,0.9978,3.15,0.9,11.0,7,0,1
424,7.7,0.96,0.2,2.0,0.047,15.0,0.9955,3.36,0.44,10.9,5,0,0
425,6.6,0.84,0.03,2.3,0.059,32.0,0.9952,3.52,0.56,12.3,7,0,1
426,6.4,0.67,0.08,2.1,0.045,19.0,0.9949,3.49,0.49,11.4,6,0,1
427,9.5,0.78,0.22,1.9,0.077,6.0,0.9988,3.26,0.56,10.6,6,0,1
428,9.1,0.52,0.33,1.3,0.07,9.0,0.9978,3.24,0.6,9.3,5,0,0
429,12.8,0.84,0.63,2.4,0.088,13.0,0.9997,3.1,0.6,10.4,6,0,1
430,10.5,0.24,0.47,2.1,0.066,6.0,0.9978,3.15,0.9,11.0,7,0,1
431,7.8,0.55,0.35,2.2,0.074,21.0,0.9974,3.25,0.56,9.2,5,0,0
432,11.9,0.37,0.69,2.3,0.078,12.0,0.9958,3.0,0.65,12.8,6,0,1
433,12.3,0.39,0.63,2.3,0.091,6.0,1.0004,3.16,0.49,9.5,5,0,0
434,10.4,0.41,0.55,3.2,0.076,22.0,0.9996,3.15,0.89,9.9,6,0,1
435,12.3,0.39,0.63,2.3,0.091,6.0,1.0004,3.16,0.49,9.5,5,0,0
436,8.0,0.67,0.3,2.0,0.06,38.0,0.9958,3.26,0.56,10.2,6,0,1
437,11.1,0.45,0.73,3.2,0.066,6.0,0.9986,3.17,0.66,11.2,6,0,1
438,10.4,0.41,0.55,3.2,0.076,22.0,0.9996,3.15,0.89,9.9,6,0,1
439,7.0,0.62,0.18,1.5,0.062,7.0,0.9951,3.08,0.6,9.3,5,0,0
440,12.6,0.31,0.72,2.2,0.072,6.0,0.9987,2.88,0.82,9.8,8,0,1
441,11.9,0.4,0.65,2.15,0.068,7.0,0.9988,3.06,0.68,11.3,6,0,1
442,15.6,0.685,0.76,3.7,0.1,6.0,1.0032,2.95,0.68,11.2,7,0,1
443,10.0,0.44,0.49,2.7,0.077,11.0,0.9963,3.23,0.63,11.6,7,0,1
444,5.3,0.57,0.01,1.7,0.054,5.0,0.9934,3.57,0.84,12.5,7,0,1
445,9.5,0.735,0.1,2.1,0.079,6.0,0.9986,3.23,0.56,10.1,6,0,1
446,12.5,0.38,0.6,2.6,0.081,31.0,0.9996,3.1,0.73,10.5,5,0,0
447,9.3,0.48,0.29,2.1,0.127,6.0,0.9968,3.22,0.72,11.2,5,0,0
448,8.6,0.53,0.22,2.0,0.1,7.0,0.9967,3.2,0.56,10.2,6,0,1
449,11.9,0.39,0.69,2.8,0.095,17.0,0.9994,3.1,0.61,10.8,6,0,1
450,11.9,0.39,0.69,2.8,0.095,17.0,0.9994,3.1,0.61,10.8,6,0,1
451,8.4,0.37,0.53,1.8,0.413,9.0,0.9979,3.06,1.06,9.1,6,0,1
452,6.8,0.56,0.03,1.7,0.084,18.0,0.9968,3.44,0.63,10.0,6,0,1
453,10.4,0.33,0.63,2.8,0.084,5.0,0.9998,3.26,0.74,11.2,7,0,1
454,7.0,0.23,0.4,1.6,0.063,21.0,0.9952,3.5,0.63,11.1,5,0,0
455,11.3,0.62,0.67,5.2,0.086,6.0,0.9988,3.22,0.69,13.4,8,0,1
456,8.9,0.59,0.39,2.3,0.095,5.0,0.9986,3.37,0.58,10.3,5,0,0
457,9.2,0.63,0.21,2.7,0.097,29.0,0.9988,3.28,0.58,9.6,5,0,0
458,10.4,0.33,0.63,2.8,0.084,5.0,0.9998,3.26,0.74,11.2,7,0,1
459,11.6,0.58,0.66,2.2,0.074,10.0,1.0008,3.25,0.57,9.0,3,0,0
460,9.2,0.43,0.52,2.3,0.083,14.0,0.9976,3.35,0.61,11.3,6,0,1
461,8.3,0.615,0.22,2.6,0.087,6.0,0.9982,3.26,0.61,9.3,5,0,0
462,11.0,0.26,0.68,2.55,0.085,10.0,0.997,3.18,0.61,11.8,5,0,0
463,8.1,0.66,0.7,2.2,0.098,25.0,0.9972,3.08,0.53,9.0,5,0,0
464,11.5,0.315,0.54,2.1,0.084,5.0,0.9987,2.98,0.7,9.2,6,0,1
465,10.0,0.29,0.4,2.9,0.098,10.0,1.0006,3.48,0.91,9.7,5,0,0
466,10.3,0.5,0.42,2.0,0.069,21.0,0.9982,3.16,0.72,11.5,6,0,1
467,8.8,0.46,0.45,2.6,0.065,7.0,0.9947,3.32,0.79,14.0,6,0,1
468,11.4,0.36,0.69,2.1,0.09,6.0,1.0,3.17,0.62,9.2,6,0,1
469,8.7,0.82,0.02,1.2,0.07,36.0,0.9952,3.2,0.58,9.8,5,0,0
470,13.0,0.32,0.65,2.6,0.093,15.0,0.9996,3.05,0.61,10.6,5,0,0
471,9.6,0.54,0.42,2.4,0.081,25.0,0.997,3.2,0.71,11.4,6,0,1
472,12.5,0.37,0.55,2.6,0.083,25.0,0.9995,3.15,0.82,10.4,6,0,1
473,9.9,0.35,0.55,2.1,0.062,5.0,0.9971,3.26,0.79,10.6,5,0,0
474,10.5,0.28,0.51,1.7,0.08,10.0,0.9982,3.2,0.89,9.4,6,0,1
475,9.6,0.68,0.24,2.2,0.087,5.0,0.9988,3.14,0.6,10.2,5,0,0
476,9.3,0.27,0.41,2.0,0.091,6.0,0.998,3.28,0.7,9.7,5,0,0
477,10.4,0.24,0.49,1.8,0.075,6.0,0.9977,3.18,1.06,11.0,6,0,1
478,9.6,0.68,0.24,2.2,0.087,5.0,0.9988,3.14,0.6,10.2,5,0,0
479,9.4,0.685,0.11,2.7,0.077,6.0,0.9984,3.19,0.7,10.1,6,0,1
480,10.6,0.28,0.39,15.5,0.069,6.0,1.0026,3.12,0.66,9.2,5,0,0
481,9.4,0.3,0.56,2.8,0.08,6.0,0.9964,3.15,0.92,11.7,8,0,1
482,10.6,0.36,0.59,2.2,0.152,6.0,0.9986,3.04,1.05,9.4,5,0,0
483,10.6,0.36,0.6,2.2,0.152,7.0,0.9986,3.04,1.06,9.4,5,0,0
484,10.6,0.44,0.68,4.1,0.114,6.0,0.997,3.06,0.66,13.4,6,0,1
485,10.2,0.67,0.39,1.9,0.054,6.0,0.9976,3.17,0.47,10.0,5,0,0
486,10.2,0.67,0.39,1.9,0.054,6.0,0.9976,3.17,0.47,10.0,5,0,0
487,10.2,0.645,0.36,1.8,0.053,5.0,0.9982,3.17,0.42,10.0,6,0,1
488,11.6,0.32,0.55,2.8,0.081,35.0,1.0002,3.32,0.92,10.8,7,0,1
489,9.3,0.39,0.4,2.6,0.073,10.0,0.9984,3.34,0.75,10.2,6,0,1
490,9.3,0.775,0.27,2.8,0.078,24.0,0.9984,3.31,0.67,10.6,6,0,1
491,9.2,0.41,0.5,2.5,0.055,12.0,0.9952,3.34,0.79,13.3,7,0,1
492,8.9,0.4,0.51,2.6,0.052,13.0,0.995,3.32,0.9,13.4,7,0,1
493,8.7,0.69,0.31,3.0,0.086,23.0,1.0002,3.48,0.74,11.6,6,0,1
494,6.5,0.39,0.23,8.3,0.051,28.0,0.9952,3.44,0.55,12.1,6,0,1
495,10.7,0.35,0.53,2.6,0.07,5.0,0.9972,3.15,0.65,11.0,8,0,1
496,7.8,0.52,0.25,1.9,0.081,14.0,0.9984,3.43,0.65,9.0,6,0,1
497,7.2,0.34,0.32,2.5,0.09,43.0,0.9966,3.32,0.79,11.1,5,0,0
498,10.7,0.35,0.53,2.6,0.07,5.0,0.9972,3.15,0.65,11.0,8,0,1
499,8.7,0.69,0.31,3.0,0.086,23.0,1.0002,3.48,0.74,11.6,6,0,1
500,7.8,0.52,0.25,1.9,0.081,14.0,0.9984,3.43,0.65,9.0,6,0,1
501,10.4,0.44,0.73,6.55,0.074,38.0,0.999,3.17,0.85,12.0,7,0,1
502,10.4,0.44,0.73,6.55,0.074,38.0,0.999,3.17,0.85,12.0,7,0,1
503,10.5,0.26,0.47,1.9,0.078,6.0,0.9976,3.18,1.04,10.9,7,0,1
504,10.5,0.24,0.42,1.8,0.077,6.0,0.9976,3.21,1.05,10.8,7,0,1
505,10.2,0.49,0.63,2.9,0.072,10.0,0.9968,3.16,0.78,12.5,7,0,1
506,10.4,0.24,0.46,1.8,0.075,6.0,0.9976,3.25,1.02,10.8,7,0,1
507,11.2,0.67,0.55,2.3,0.084,6.0,1.0,3.17,0.71,9.5,6,0,1
508,10.0,0.59,0.31,2.2,0.09,26.0,0.9994,3.18,0.63,10.2,6,0,1
509,13.3,0.29,0.75,2.8,0.084,23.0,0.9986,3.04,0.68,11.4,7,0,1
510,12.4,0.42,0.49,4.6,0.073,19.0,0.9978,3.02,0.61,9.5,5,0,0
511,10.0,0.59,0.31,2.2,0.09,26.0,0.9994,3.18,0.63,10.2,6,0,1
512,10.7,0.4,0.48,2.1,0.125,15.0,0.998,3.03,0.81,9.7,6,0,1
513,10.5,0.51,0.64,2.4,0.107,6.0,0.9973,3.09,0.66,11.8,7,0,1
514,10.5,0.51,0.64,2.4,0.107,6.0,0.9973,3.09,0.66,11.8,7,0,1
515,8.5,0.655,0.49,6.1,0.122,34.0,1.001,3.31,1.14,9.3,5,0,0
516,12.5,0.6,0.49,4.3,0.1,5.0,1.001,3.25,0.74,11.9,6,0,1
517,10.4,0.61,0.49,2.1,0.2,5.0,0.9994,3.16,0.63,8.4,3,0,0
518,10.9,0.21,0.49,2.8,0.088,11.0,0.9972,3.22,0.68,11.7,6,0,1
519,7.3,0.365,0.49,2.5,0.088,39.0,0.9966,3.36,0.78,11.0,5,0,0
520,9.8,0.25,0.49,2.7,0.088,15.0,0.9982,3.42,0.9,10.0,6,0,1
521,7.6,0.41,0.49,2.0,0.088,16.0,0.998,3.48,0.64,9.1,5,0,0
522,8.2,0.39,0.49,2.3,0.099,47.0,0.9979,3.38,0.99,9.8,5,0,0
523,9.3,0.4,0.49,2.5,0.085,38.0,0.9978,3.22,0.55,9.4,5,0,0
524,9.2,0.43,0.49,2.4,0.086,23.0,0.9976,3.23,0.64,9.5,5,0,0
525,10.4,0.64,0.24,2.8,0.105,29.0,0.9998,3.24,0.67,9.9,5,0,0
526,7.3,0.365,0.49,2.5,0.088,39.0,0.9966,3.36,0.78,11.0,5,0,0
527,7.0,0.38,0.49,2.5,0.097,33.0,0.9962,3.39,0.77,11.4,6,0,1
528,8.2,0.42,0.49,2.6,0.084,32.0,0.9988,3.34,0.75,8.7,6,0,1
529,9.9,0.63,0.24,2.4,0.077,6.0,0.9974,3.09,0.57,9.4,5,0,0
530,9.1,0.22,0.24,2.1,0.078,1.0,0.999,3.41,0.87,10.3,6,0,1
531,11.9,0.38,0.49,2.7,0.098,12.0,1.0004,3.16,0.61,10.3,5,0,0
532,11.9,0.38,0.49,2.7,0.098,12.0,1.0004,3.16,0.61,10.3,5,0,0
533,10.3,0.27,0.24,2.1,0.072,15.0,0.9956,3.22,0.66,12.8,6,0,1
534,10.0,0.48,0.24,2.7,0.102,13.0,1.0,3.28,0.56,10.0,6,0,1
535,9.1,0.22,0.24,2.1,0.078,1.0,0.999,3.41,0.87,10.3,6,0,1
536,9.9,0.63,0.24,2.4,0.077,6.0,0.9974,3.09,0.57,9.4,5,0,0
537,8.1,0.825,0.24,2.1,0.084,5.0,0.9972,3.37,0.77,10.7,6,0,1
538,12.9,0.35,0.49,5.8,0.066,5.0,1.0014,3.2,0.66,12.0,7,0,1
539,11.2,0.5,0.74,5.15,0.1,5.0,0.9996,3.22,0.62,11.2,5,0,0
540,9.2,0.59,0.24,3.3,0.101,20.0,0.9988,3.26,0.67,9.6,5,0,0
541,9.5,0.46,0.49,6.3,0.064,5.0,0.9988,3.21,0.73,11.0,6,0,1
542,9.3,0.715,0.24,2.1,0.07,5.0,0.9966,3.12,0.59,9.9,5,0,0
543,11.2,0.66,0.24,2.5,0.085,16.0,0.9993,3.06,0.72,11.0,6,0,1
544,14.3,0.31,0.74,1.8,0.075,6.0,1.0008,2.86,0.79,8.4,6,0,1
545,9.1,0.47,0.49,2.6,0.094,38.0,0.9982,3.08,0.59,9.1,5,0,0
546,7.5,0.55,0.24,2.0,0.078,10.0,0.9983,3.45,0.78,9.5,6,0,1
547,10.6,0.31,0.49,2.5,0.067,6.0,0.9987,3.26,0.86,10.7,6,0,1
548,12.4,0.35,0.49,2.6,0.079,27.0,0.9994,3.12,0.75,10.4,6,0,1
549,9.0,0.53,0.49,1.9,0.171,6.0,0.9975,3.27,0.61,9.4,6,0,1
550,6.8,0.51,0.01,2.1,0.074,9.0,0.9958,3.33,0.56,9.5,6,0,1
551,9.4,0.43,0.24,2.8,0.092,14.0,0.998,3.19,0.73,10.0,6,0,1
552,9.5,0.46,0.24,2.7,0.092,14.0,0.998,3.12,0.74,10.0,6,0,1
553,5.0,1.04,0.24,1.6,0.05,32.0,0.9934,3.74,0.62,11.5,5,0,0
554,15.5,0.645,0.49,4.2,0.095,10.0,1.00315,2.92,0.74,11.1,5,0,0
555,15.5,0.645,0.49,4.2,0.095,10.0,1.00315,2.92,0.74,11.1,5,0,0
556,10.9,0.53,0.49,4.6,0.118,10.0,1.0002,3.07,0.56,11.7,6,0,1
557,15.6,0.645,0.49,4.2,0.095,10.0,1.00315,2.92,0.74,11.1,5,0,0
558,10.9,0.53,0.49,4.6,0.118,10.0,1.0002,3.07,0.56,11.7,6,0,1
559,13.0,0.47,0.49,4.3,0.085,6.0,1.0021,3.3,0.68,12.7,6,0,1
560,12.7,0.6,0.49,2.8,0.075,5.0,0.9994,3.14,0.57,11.4,5,0,0
561,9.0,0.44,0.49,2.4,0.078,26.0,0.9978,3.23,0.58,9.2,5,0,0
562,9.0,0.54,0.49,2.9,0.094,41.0,0.9982,3.08,0.61,9.2,5,0,0
563,7.6,0.29,0.49,2.7,0.092,25.0,0.9971,3.31,0.61,10.1,6,0,1
564,13.0,0.47,0.49,4.3,0.085,6.0,1.0021,3.3,0.68,12.7,6,0,1
565,12.7,0.6,0.49,2.8,0.075,5.0,0.9994,3.14,0.57,11.4,5,0,0
566,8.7,0.7,0.24,2.5,0.226,5.0,0.9991,3.32,0.6,9.0,6,0,1
